114.585	2.29897e-006	-1.77514e-006	4.62692e-007	9.2953e-009	-1.0472e-006	3.1986e-007	-6.08528e-007	-2.56604e-007	1.00646e-006	-5.52125e-008	2.19141e-007	-3.21798e-007	
102.003	1.11592e-006	-3.97215e-007	1.51518e-006	5.16707e-008	3.04429e-007	-2.85898e-007	-1.07268e-007	9.72897e-008	-1.96138e-007	-9.43831e-009	-1.42863e-007	-9.62297e-009	
104.846	-5.05425e-007	-1.02224e-006	-2.08991e-007	7.95706e-007	9.96878e-007	-3.79292e-007	2.4013e-006	3.07072e-007	-4.86975e-007	-3.14769e-007	5.7726e-007	-3.39139e-007	
110.801	-8.86405e-007	8.73236e-007	-1.38913e-006	7.65334e-007	-7.34803e-007	3.37695e-008	4.29051e-008	7.62847e-008	-3.40374e-007	5.63016e-008	2.41871e-007	-3.10782e-007	
105.605	1.01157e-006	-4.85502e-007	-1.45913e-006	-5.12416e-007	-3.21716e-007	-1.91609e-008	3.04744e-007	-2.9951e-007	1.31758e-009	2.98708e-007	-1.05683e-007	-1.23942e-008	
116.989	-1.76379e-007	9.49752e-007	1.02047e-007	-4.56181e-007	-3.10641e-007	4.7499e-007	-1.1025e-006	6.28093e-008	-4.26489e-007	2.43458e-007	7.03505e-007	-1.31888e-008	
111.038	-5.7237e-007	-5.97453e-008	-2.08351e-006	-2.39443e-007	6.00499e-007	4.96037e-008	1.37168e-007	1.10618e-008	-1.3936e-007	1.92253e-008	9.59334e-008	-8.76134e-008	
114.466	1.45761e-006	-1.01283e-007	1.19036e-006	6.14681e-008	-2.9129e-007	-6.41722e-009	-6.5928e-007	1.12996e-008	4.25e-007	2.23265e-008	-3.65882e-007	3.03953e-007	
111.757	6.61198e-007	-4.63342e-007	-9.9013e-007	-2.56431e-007	6.98031e-007	7.90966e-007	2.06167e-007	9.68888e-008	5.18776e-007	-2.59795e-007	-8.63714e-008	6.97877e-008	
112.956	-9.79918e-008	-8.39669e-007	4.30563e-007	-3.27169e-007	-4.93205e-007	1.18157e-007	-1.39066e-006	-2.75397e-007	-4.2789e-007	1.15918e-007	-9.60423e-007	-5.77013e-008	
112.216	-2.98322e-006	2.73339e-008	5.73879e-007	7.5745e-007	7.12146e-007	-3.79888e-007	-4.17018e-007	3.15578e-008	2.03299e-007	-3.1574e-007	5.90527e-009	5.31325e-008	
112.467	-1.18959e-007	5.0844e-007	-2.50319e-006	-1.65603e-007	-1.28236e-006	9.4021e-008	6.99711e-007	7.86698e-008	-2.06182e-008	-1.15242e-007	4.65378e-007	-1.6602e-008	
116.314	1.18276e-006	1.22144e-007	1.47504e-006	-6.39157e-008	-1.94806e-008	-7.33743e-008	5.91691e-008	-7.43202e-008	-1.20416e-007	3.23234e-007	-2.81707e-007	-8.07773e-008	
110.238	-1.72423e-006	1.20718e-006	5.01491e-007	4.69037e-007	9.97831e-007	2.82458e-007	8.50405e-007	2.12665e-008	-3.23811e-007	-7.88324e-008	-6.25721e-007	-1.16773e-007	
106.646	2.26224e-006	-9.25576e-008	-3.83609e-008	5.55315e-007	-1.16821e-007	3.88912e-007	2.48819e-006	4.79279e-008	6.02608e-007	3.34629e-007	-3.19076e-007	1.04116e-007	
115.743	-1.437e-006	-7.81026e-008	5.61929e-007	-4.85944e-007	4.52132e-007	3.22405e-007	-1.05937e-006	-2.74952e-007	4.5804e-007	-3.46852e-007	-1.08081e-006	-3.16741e-007	
102.759	-1.47179e-007	7.08452e-007	2.31034e-006	-3.4452e-007	2.88048e-008	-3.50813e-008	4.71451e-007	3.5259e-007	3.48371e-007	-8.60095e-008	-1.43361e-007	2.84702e-007	
122.258	5.29096e-007	-4.61988e-007	-2.54318e-006	-5.84884e-007	-4.95733e-007	3.52944e-008	-1.21396e-006	-2.88105e-007	2.96578e-007	3.64523e-008	-6.37464e-007	1.01298e-007	
119.916	-2.65096e-006	1.4926e-006	-5.72304e-007	-7.51408e-007	1.54828e-007	2.93326e-007	-4.42294e-009	3.2961e-007	-7.02761e-007	-6.37868e-008	-4.22649e-007	-2.43772e-007	
112.79	-1.39917e-006	1.61216e-007	-6.77366e-007	-1.03383e-007	-2.19122e-007	-4.49235e-007	-1.64148e-006	-9.71727e-008	-6.62153e-007	-1.10544e-007	-1.9774e-007	3.08969e-007	
119.851	-3.26138e-007	-3.30625e-007	1.36637e-006	1.62316e-007	1.17641e-006	7.12087e-008	-2.51305e-007	-2.86347e-007	-2.07716e-007	-1.0233e-007	5.00592e-007	-2.45586e-007	
106.89	6.11113e-008	9.84702e-007	-1.27689e-006	-1.14774e-008	-1.27256e-006	1.28611e-007	5.68358e-007	2.99246e-007	1.40173e-007	9.39122e-008	-5.65089e-008	-2.62602e-007	
120.316	-1.39856e-006	-5.5927e-007	-1.19628e-006	5.92253e-007	-1.12519e-006	3.30901e-007	1.6524e-006	4.09762e-009	-2.40717e-007	-3.35762e-008	1.42773e-007	-2.6549e-007	
