110.7	-1.18129e-006	6.13286e-007	-1.6481e-006	-7.90436e-007	1.86524e-007	2.54541e-007	1.20069e-006	-3.83274e-007	-3.89237e-009	1.99433e-008	-1.94893e-007	-3.07163e-007	
109.739	7.36278e-007	6.93947e-008	-2.32847e-007	8.27798e-007	-1.26371e-006	2.75731e-007	-1.42503e-006	-2.30052e-008	7.09306e-007	-2.53043e-007	1.52157e-008	6.69646e-008	
111.248	1.39762e-006	-3.38467e-007	-1.61604e-006	-4.15434e-007	3.32583e-007	-2.7844e-007	-8.16864e-007	3.94473e-009	6.00986e-007	4.9429e-008	3.74274e-007	4.62718e-008	
109.567	9.32378e-008	1.00569e-006	1.11248e-008	-3.24671e-007	-3.22478e-007	1.02027e-007	2.89623e-007	4.96668e-008	1.53799e-007	4.28369e-008	3.92349e-008	-6.29119e-008	
108.453	2.08066e-006	-2.24664e-007	-1.10883e-006	2.23689e-007	1.85108e-007	-3.97031e-007	-3.90282e-007	-3.15443e-007	-1.93475e-007	-3.47505e-007	-3.94258e-007	4.66821e-008	
111.528	-1.48575e-006	-1.11157e-006	-1.63191e-007	-5.44099e-007	-7.14859e-007	-4.13191e-008	6.68587e-007	3.53563e-007	2.1465e-007	-9.2179e-008	-3.69506e-009	-1.02334e-007	
109.795	-2.89984e-007	-4.7149e-007	2.07729e-006	4.95772e-007	4.48094e-007	7.3645e-007	-4.54714e-009	-3.73735e-008	6.6733e-007	-3.30797e-007	6.09735e-007	-2.51161e-007	
107.912	-2.92581e-006	-6.01286e-007	2.30057e-006	-8.34028e-007	-1.0933e-006	-5.51794e-007	5.29129e-007	-1.91011e-008	1.03176e-007	3.31285e-007	3.59136e-007	2.92681e-007	
112.553	9.73213e-007	-1.00295e-006	-5.87537e-007	3.18422e-007	8.33406e-008	2.86982e-007	-1.04707e-007	-4.65752e-008	4.23282e-007	-2.25233e-008	-6.66254e-007	9.52426e-008	
108.616	1.29219e-006	7.79044e-007	6.17608e-007	-5.89212e-007	-1.17939e-007	2.75383e-007	5.84486e-007	-9.69953e-008	1.36741e-008	-5.62944e-008	6.15121e-007	-2.4282e-007	
112.997	5.67636e-007	-7.0268e-009	-1.61007e-006	5.32084e-007	-2.80911e-007	-1.171e-007	-7.82335e-007	3.67104e-008	-3.22037e-008	-3.14981e-007	-4.80685e-008	1.2339e-008	
114.535	-1.37249e-006	4.67287e-008	3.67625e-007	-3.76348e-007	3.12573e-007	-7.72224e-007	1.01095e-006	-2.73691e-007	-3.53536e-007	-6.51189e-008	-5.52071e-007	3.3233e-007	
106.227	-6.74801e-007	-1.5173e-006	-1.24505e-006	-3.04622e-007	-1.90177e-006	-1.2434e-007	9.90022e-008	2.47741e-007	4.85774e-008	9.18066e-008	1.37995e-007	-2.72211e-007	
113.723	2.89759e-006	4.25222e-007	1.03627e-006	5.13034e-007	-1.61891e-008	8.03541e-008	1.06195e-006	-3.49407e-007	2.5978e-007	-9.92756e-008	-2.88114e-007	6.14426e-008	
109.684	-1.98926e-006	2.3882e-007	-1.78713e-006	-4.65936e-007	9.28159e-007	2.23663e-008	-9.70577e-007	-2.52715e-007	1.48716e-008	-2.72476e-007	2.27586e-007	3.53448e-007	
116.631	1.38419e-007	1.21487e-006	-3.28344e-006	-5.83573e-007	-3.34755e-007	4.93202e-007	-3.90972e-007	4.51318e-007	-2.00064e-007	-1.15696e-008	-2.06989e-007	5.46055e-008	
113.753	-5.69939e-007	-5.03486e-007	-1.03241e-007	5.81149e-007	-6.72805e-007	-3.58414e-007	1.90037e-006	-3.40798e-007	1.44518e-007	2.79841e-007	-2.62428e-007	6.33146e-008	
110.069	-2.27534e-006	1.08154e-006	1.30074e-006	3.0777e-007	9.85824e-008	-4.63441e-007	-5.77851e-007	-2.65499e-007	-3.90128e-007	2.42562e-007	-8.97123e-008	-4.8165e-008	
114.212	-2.2919e-007	6.98543e-007	7.70413e-007	7.83839e-007	1.24021e-006	5.10015e-007	-4.65634e-007	-3.55712e-007	1.89918e-007	7.16347e-008	-1.56652e-007	7.35789e-008	
118.242	-2.51991e-006	1.90314e-007	5.34797e-007	-4.4823e-007	-1.13284e-006	-3.64134e-007	5.14716e-007	2.92387e-007	-3.3035e-008	2.83352e-007	1.28359e-007	9.34645e-008	
115.713	-6.74979e-007	-1.29547e-006	2.83767e-006	-3.25201e-007	4.88453e-007	-9.22143e-008	1.17709e-006	6.59251e-008	1.99992e-007	-1.03395e-007	1.77552e-007	3.22254e-007	
121.181	2.0453e-006	-5.38097e-007	1.57582e-006	2.45285e-007	1.36446e-007	7.05626e-008	-1.05952e-006	-4.89291e-007	9.63632e-008	-3.52877e-007	2.77656e-008	4.09353e-008	
113.913	-6.04986e-007	-6.14114e-007	1.11462e-006	4.99711e-007	-9.45512e-007	-7.60399e-007	-6.14551e-007	5.22727e-007	2.03639e-007	3.44594e-007	-1.41875e-007	7.27597e-008	
